"_id","_index","_score","_type","available_size","brand_name",color,description,mrp,"pdp_url",price,"product_category","product_name",rating,retailer,"review_count","style_attributes","total_sizes"
"FtWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",NAVY,"a hipster panty designed with an elasticized logo waistband and a full cotton gusset.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/logo-cotton-hipster-51703610-670","$13.00 ","3 FOR 33 PANTY ESSENTIALS","logo cotton hipster",NULL,"Calvin Klein US",NULL,"[""cotton hipster panty"",""elasticized logo waistband"",""full cotton gusset"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l"
"F9WhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",EPHERMERAL,"a hipster panty designed with an elasticized logo waistband and a full cotton gusset.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/logo-cotton-hipster-51703610-670","$13.00 ","3 FOR 33 PANTY ESSENTIALS","logo cotton hipster",NULL,"Calvin Klein US",NULL,"[""cotton hipster panty"",""elasticized logo waistband"",""full cotton gusset"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l"
"GNWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","POLYMER BLUE","a hipster panty designed with an elasticized logo waistband and a full cotton gusset.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/logo-cotton-hipster-51703610-670","$13.00 ","3 FOR 33 PANTY ESSENTIALS","logo cotton hipster",NULL,"Calvin Klein US",NULL,"[""cotton hipster panty"",""elasticized logo waistband"",""full cotton gusset"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l"
"GdWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",SCANDAL,"a hipster panty designed with an elasticized logo waistband and a full cotton gusset.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/logo-cotton-hipster-51703610-670","$13.00 ","3 FOR 33 PANTY ESSENTIALS","logo cotton hipster",NULL,"Calvin Klein US",NULL,"[""cotton hipster panty"",""elasticized logo waistband"",""full cotton gusset"",""tonal topstitching"",""seaming details"",""machine wash"",""95% cotton 5% elastane"",""imported""]","s,m,l"
"GtWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","XS,m,xl","Calvin Klein",BLACK,"a hipster featuring supersoft lightweight sheer and modern swing lace trim reintroducing the quintessential ck fabrication, sheer marquisette.","$22.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/sheer-marquisette-lace-hipster-51471691-489","$22.00 ",Panties,"sheer marquisette lace hipster",NULL,"Calvin Klein US",NULL,"[""sheer marquisette lace hipster"",""supersoft lightweight sheer"",""modern swing lace trim"",""revisiting the original sheer marquisette logo"",""skirted hipster silhouette"",""full gusset"",""machine wash"",""72% nylon 28% elastane"",""imported""]","XS,s,m,l,xl"
"G9WhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","XS,s,m,xl","Calvin Klein","SUBLIME PRINT","a hipster featuring supersoft lightweight sheer and modern swing lace trim reintroducing the quintessential ck fabrication, sheer marquisette.","$22.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/sheer-marquisette-lace-hipster-51471691-489","$14.99 ",Panties,"sheer marquisette lace hipster",NULL,"Calvin Klein US",NULL,"[""sheer marquisette lace hipster"",""supersoft lightweight sheer"",""modern swing lace trim"",""revisiting the original sheer marquisette logo"",""skirted hipster silhouette"",""full gusset"",""machine wash"",""72% nylon 28% elastane"",""imported""]","XS,s,m,l,xl"
"HNWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","XS,s,m","Calvin Klein",PERPETUA,"a hipster featuring supersoft lightweight sheer and modern swing lace trim reintroducing the quintessential ck fabrication, sheer marquisette.","$22.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/sheer-marquisette-lace-hipster-51471691-489","$14.99 ",Panties,"sheer marquisette lace hipster",NULL,"Calvin Klein US",NULL,"[""sheer marquisette lace hipster"",""supersoft lightweight sheer"",""modern swing lace trim"",""revisiting the original sheer marquisette logo"",""skirted hipster silhouette"",""full gusset"",""machine wash"",""72% nylon 28% elastane"",""imported""]","XS,s,m,l,xl"
"HdWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","XS,m","Calvin Klein","DYNAMIC LEOPARD","a hipster featuring supersoft lightweight sheer and modern swing lace trim reintroducing the quintessential ck fabrication, sheer marquisette.","$22.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/sheer-marquisette-lace-hipster-51471691-489","$12.99 ",Panties,"sheer marquisette lace hipster",NULL,"Calvin Klein US",NULL,"[""sheer marquisette lace hipster"",""supersoft lightweight sheer"",""modern swing lace trim"",""revisiting the original sheer marquisette logo"",""skirted hipster silhouette"",""full gusset"",""machine wash"",""72% nylon 28% elastane"",""imported""]","XS,s,m,l,xl"
"HtWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc",m,"Calvin Klein","PALE DAWN","a hipster featuring supersoft lightweight sheer and modern swing lace trim reintroducing the quintessential ck fabrication, sheer marquisette.","$22.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/sheer-marquisette-lace-hipster-51471691-489","$12.99 ",Panties,"sheer marquisette lace hipster",NULL,"Calvin Klein US",NULL,"[""sheer marquisette lace hipster"",""supersoft lightweight sheer"",""modern swing lace trim"",""revisiting the original sheer marquisette logo"",""skirted hipster silhouette"",""full gusset"",""machine wash"",""72% nylon 28% elastane"",""imported""]","XS,s,m,l,xl"
"H9WhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",BLACK,"a modern cotton lounge tank top crafted with cotton modal stretch fabric, classic logo styling and a comfortable fit for a youthful, sporty design.","$39.00 ","http://www.calvinklein.us/en/womens-clothing/women-sleepwear/modern-cotton-lounge-tank-top-54015701-684","$39.00 ",Sleepwear,"modern cotton lounge tank top",NULL,"Calvin Klein US",NULL,"[""modern cotton lounge tank top"",""cottton modal stretch fabric"",""scoopneck"",""dropped sleeveless design"",""curved hem"",""tonal topstitching"",""seaming details"",""machine wash"",""55% cotton 37% modal 8% elastane"",""imported""]","s,m,l"
"INWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","GREY HEATHER","a modern cotton lounge tank top crafted with cotton modal stretch fabric, classic logo styling and a comfortable fit for a youthful, sporty design.","$39.00 ","http://www.calvinklein.us/en/womens-clothing/women-sleepwear/modern-cotton-lounge-tank-top-54015701-684","$39.00 ",Sleepwear,"modern cotton lounge tank top",NULL,"Calvin Klein US",NULL,"[""modern cotton lounge tank top"",""cottton modal stretch fabric"",""scoopneck"",""dropped sleeveless design"",""curved hem"",""tonal topstitching"",""seaming details"",""machine wash"",""55% cotton 37% modal 8% elastane"",""imported""]","s,m,l"
"IdWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","BOUNDLESS LOGO","a modern cotton lounge tank top crafted with cotton modal stretch fabric, classic logo styling and a comfortable fit for a youthful, sporty design.","$39.00 ","http://www.calvinklein.us/en/womens-clothing/women-sleepwear/modern-cotton-lounge-tank-top-54015701-684","$39.00 ",Sleepwear,"modern cotton lounge tank top",NULL,"Calvin Klein US",NULL,"[""modern cotton lounge tank top"",""cottton modal stretch fabric"",""scoopneck"",""dropped sleeveless design"",""curved hem"",""tonal topstitching"",""seaming details"",""machine wash"",""55% cotton 37% modal 8% elastane"",""imported""]","s,m,l"
"ItWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",WHITE,"a modern cotton lounge tank top crafted with cotton modal stretch fabric, classic logo styling and a comfortable fit for a youthful, sporty design.","$39.00 ","http://www.calvinklein.us/en/womens-clothing/women-sleepwear/modern-cotton-lounge-tank-top-54015701-684","$39.00 ",Sleepwear,"modern cotton lounge tank top",NULL,"Calvin Klein US",NULL,"[""modern cotton lounge tank top"",""cottton modal stretch fabric"",""scoopneck"",""dropped sleeveless design"",""curved hem"",""tonal topstitching"",""seaming details"",""machine wash"",""55% cotton 37% modal 8% elastane"",""imported""]","s,m,l"
"I9WhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",ORION,"a modern cotton lounge tank top crafted with cotton modal stretch fabric, classic logo styling and a comfortable fit for a youthful, sporty design.","$39.00 ","http://www.calvinklein.us/en/womens-clothing/women-sleepwear/modern-cotton-lounge-tank-top-54015701-684","$39.00 ",Sleepwear,"modern cotton lounge tank top",NULL,"Calvin Klein US",NULL,"[""modern cotton lounge tank top"",""cottton modal stretch fabric"",""scoopneck"",""dropped sleeveless design"",""curved hem"",""tonal topstitching"",""seaming details"",""machine wash"",""55% cotton 37% modal 8% elastane"",""imported""]","s,m,l"
"JNWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","GRADIENT LOGO","a modern cotton lounge tank top crafted with cotton modal stretch fabric, classic logo styling and a comfortable fit for a youthful, sporty design.","$39.00 ","http://www.calvinklein.us/en/womens-clothing/women-sleepwear/modern-cotton-lounge-tank-top-54015701-684","$19.99 ",Sleepwear,"modern cotton lounge tank top",NULL,"Calvin Klein US",NULL,"[""modern cotton lounge tank top"",""cottton modal stretch fabric"",""scoopneck"",""dropped sleeveless design"",""curved hem"",""tonal topstitching"",""seaming details"",""machine wash"",""55% cotton 37% modal 8% elastane"",""imported""]","s,m,l"
"JdWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",BLACK,"seamless edges for a no-show look in an illusions stripe print.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/seamless-illusions-stripe-print-thong-51463547","$13.00 ",Panties,"seamless illusions stripe print thong",NULL,"Calvin Klein US",NULL,"[""smooth + seamless panty"",""contrasting logo at waistband"",""illusions stripe print"",""low rise"",""cotton gusset"",""machine wash"",""94% nylon 6% elastane"",""imported""]","s,m,l"
"JtWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc",s,"Calvin Klein","PERPETUA/SALT LAKE","seamless edges for a no-show look in an illusions stripe print.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/seamless-illusions-stripe-print-thong-51463547","$13.00 ",Panties,"seamless illusions stripe print thong",NULL,"Calvin Klein US",NULL,"[""smooth + seamless panty"",""contrasting logo at waistband"",""illusions stripe print"",""low rise"",""cotton gusset"",""machine wash"",""94% nylon 6% elastane"",""imported""]","s,m,l"
"J9WhW24BqETMH157iG-i","elastic_data_viz",0,"_doc",m,"Calvin Klein","DESRET SUNSET/IVORY","seamless edges for a no-show look in an illusions stripe print.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/seamless-illusions-stripe-print-thong-51463547","$13.00 ",Panties,"seamless illusions stripe print thong",NULL,"Calvin Klein US",NULL,"[""smooth + seamless panty"",""contrasting logo at waistband"",""illusions stripe print"",""low rise"",""cotton gusset"",""machine wash"",""94% nylon 6% elastane"",""imported""]","s,m,l"
"KNWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","s,m","Calvin Klein",BLACK,"lace trim and a silky fabric detail this thong.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/thong-with-lace-51563536","$13.00 ","3 FOR 33 PANTY ESSENTIALS","thong with lace",NULL,"Calvin Klein US",NULL,"[""thong panty"",""lace trim"",""silky feel"",""cotton gusset"",""minimal rear coverage"",""machine wash"",""86% nylon 14% elastane"",""imported""]","s,m,l"
"KdWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",CHARCOAL,"lace trim and a silky fabric detail this thong.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/thong-with-lace-51563536","$13.00 ","3 FOR 33 PANTY ESSENTIALS","thong with lace",NULL,"Calvin Klein US",NULL,"[""thong panty"",""lace trim"",""silky feel"",""cotton gusset"",""minimal rear coverage"",""machine wash"",""86% nylon 14% elastane"",""imported""]","s,m,l"
"KtWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","TAN/CREAM","lace trim and a silky fabric detail this thong.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/thong-with-lace-51563536","$13.00 ","3 FOR 33 PANTY ESSENTIALS","thong with lace",NULL,"Calvin Klein US",NULL,"[""thong panty"",""lace trim"",""silky feel"",""cotton gusset"",""minimal rear coverage"",""machine wash"",""86% nylon 14% elastane"",""imported""]","s,m,l"
"K9WhW24BqETMH157iG-i","elastic_data_viz",0,"_doc",m,"Calvin Klein","POLYMER BLUE","lace trim and a silky fabric detail this thong.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/thong-with-lace-51563536","$13.00 ","3 FOR 33 PANTY ESSENTIALS","thong with lace",NULL,"Calvin Klein US",NULL,"[""thong panty"",""lace trim"",""silky feel"",""cotton gusset"",""minimal rear coverage"",""machine wash"",""86% nylon 14% elastane"",""imported""]","s,m,l"
"LNWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","s,m","Calvin Klein","UNDONE WITH SCANDAL LACE","lace trim and a silky fabric detail this thong.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/thong-with-lace-51563536","$13.00 ","3 FOR 33 PANTY ESSENTIALS","thong with lace",NULL,"Calvin Klein US",NULL,"[""thong panty"",""lace trim"",""silky feel"",""cotton gusset"",""minimal rear coverage"",""machine wash"",""86% nylon 14% elastane"",""imported""]","s,m,l"
"LdWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc",m,"Calvin Klein","COLLAGED FLORAL WITH IVORY LACE","lace trim and a silky fabric detail this thong.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/thong-with-lace-51563536","$13.00 ","3 FOR 33 PANTY ESSENTIALS","thong with lace",NULL,"Calvin Klein US",NULL,"[""thong panty"",""lace trim"",""silky feel"",""cotton gusset"",""minimal rear coverage"",""machine wash"",""86% nylon 14% elastane"",""imported""]","s,m,l"
"LtWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD","Calvin Klein","BLACK WITH BLACK LACE","lightweight foam padded cups provides extra comfort and a lace detail at the center of the bra makes this a practical style with an added touch of sexy.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/signature-demi-bra-52061417-460","$38.00 ",Bras,"signature demi bra",NULL,"Calvin Klein US",NULL,"[""signature demi bra"",""lightweight foam padded cups"",""adjustable logo straps"",""lace detail at center front"",""cushion hook + eye closure"",""tonal topstitching"",""seaming details"",""machine wash"",""70.5% nylon 29.5% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD"
"L9WhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","30B,30C,30D,32A,32C,32D,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD","Calvin Klein",NUDE,"lightweight foam padded cups provides extra comfort and a lace detail at the center of the bra makes this a practical style with an added touch of sexy.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/signature-demi-bra-52061417-460","$38.00 ",Bras,"signature demi bra",NULL,"Calvin Klein US",NULL,"[""signature demi bra"",""lightweight foam padded cups"",""adjustable logo straps"",""lace detail at center front"",""cushion hook + eye closure"",""tonal topstitching"",""seaming details"",""machine wash"",""70.5% nylon 29.5% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD"
"MNWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","32A,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D","Calvin Klein","BARE WITH IVORY LACE","lightweight foam padded cups provides extra comfort and a lace detail at the center of the bra makes this a practical style with an added touch of sexy.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/signature-demi-bra-52061417-460","$38.00 ",Bras,"signature demi bra",NULL,"Calvin Klein US",NULL,"[""signature demi bra"",""lightweight foam padded cups"",""adjustable logo straps"",""lace detail at center front"",""cushion hook + eye closure"",""tonal topstitching"",""seaming details"",""machine wash"",""70.5% nylon 29.5% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD"
"MdWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD","Calvin Klein","LAKE WATER/BLUE YONDER","lightweight foam padded cups provides extra comfort and a lace detail at the center of the bra makes this a practical style with an added touch of sexy.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/signature-demi-bra-52061417-460","$38.00 ",Bras,"signature demi bra",NULL,"Calvin Klein US",NULL,"[""signature demi bra"",""lightweight foam padded cups"",""adjustable logo straps"",""lace detail at center front"",""cushion hook + eye closure"",""tonal topstitching"",""seaming details"",""machine wash"",""70.5% nylon 29.5% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD"
"MtWhW24BqETMH157iG-i","elastic_data_viz",0,"_doc","32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD","Calvin Klein","DESERT SUNSET","lightweight foam padded cups provides extra comfort and a lace detail at the center of the bra makes this a practical style with an added touch of sexy.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/signature-demi-bra-52061417-460","$38.00 ",Bras,"signature demi bra",NULL,"Calvin Klein US",NULL,"[""signature demi bra"",""lightweight foam padded cups"",""adjustable logo straps"",""lace detail at center front"",""cushion hook + eye closure"",""tonal topstitching"",""seaming details"",""machine wash"",""70.5% nylon 29.5% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD"
"M9WhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","30C,32D,32DD,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD","Calvin Klein","SPEAKEASY WITH BLACK LACE","lightweight foam padded cups provides extra comfort and a lace detail at the center of the bra makes this a practical style with an added touch of sexy.","$38.00 ","http://www.calvinklein.us/en/womens-clothing/womens-bras/signature-demi-bra-52061417-460","$19.99 ",Bras,"signature demi bra",NULL,"Calvin Klein US",NULL,"[""signature demi bra"",""lightweight foam padded cups"",""adjustable logo straps"",""lace detail at center front"",""cushion hook + eye closure"",""tonal topstitching"",""seaming details"",""machine wash"",""70.5% nylon 29.5% elastane"",""imported""]","30B,30C,30D,30DD,32A,32B,32C,32D,32DD,34A,34B,34C,34D,34DD,36A,36B,36C,36D,36DD,38B,38C,38D,38DD"
"NNWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","XS,s,m,l,xl","Calvin Klein","BLEACH DYE PRINT","a modern cotton bralette featuring a wide elasticized logo band, soft stretch fabric and racerback straps.","$28.00 ","http://www.calvinklein.us/en/womens-clothing/womens-sports-bras/modern-cotton-bralette-52261659-073","$28.00 ",Bralettes,"modern cotton bralette",NULL,"Calvin Klein US",NULL,"[""cotton modal bralette"",""wide elasticized logo band"",""racerback straps"",""tagless"",""tonal topstitching"",""seaming details"",""machine wash"",""53% cotton 35% modal 12% elastane"",""imported""]","XS,s,m,l,xl"
"NdWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","m,l","Calvin Klein",BLACK,"the essentials bikini features a lace trim and sheer elasticized waistband.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/essentials-bikini-51423447","$13.00 ","3 FOR 33 PANTY ESSENTIALS","essentials bikini",NULL,"Calvin Klein US",NULL,"[""silky bikini panty"",""lace trim"",""sheer elasticized waistband"",""repeating logo at waistband"",""full cotton gusset"",""semi sheer"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l"
"NtWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","m,l","Calvin Klein",WHITE,"the essentials bikini features a lace trim and sheer elasticized waistband.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/essentials-bikini-51423447","$13.00 ","3 FOR 33 PANTY ESSENTIALS","essentials bikini",NULL,"Calvin Klein US",NULL,"[""silky bikini panty"",""lace trim"",""sheer elasticized waistband"",""repeating logo at waistband"",""full cotton gusset"",""semi sheer"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l"
"N9WhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","m,l","Calvin Klein",LEOPARD,"the essentials bikini features a lace trim and sheer elasticized waistband.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/essentials-bikini-51423447","$13.00 ","3 FOR 33 PANTY ESSENTIALS","essentials bikini",NULL,"Calvin Klein US",NULL,"[""silky bikini panty"",""lace trim"",""sheer elasticized waistband"",""repeating logo at waistband"",""full cotton gusset"",""semi sheer"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l"
"ONWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",BROWN,"the essentials bikini features a lace trim and sheer elasticized waistband.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/essentials-bikini-51423447","$13.00 ","3 FOR 33 PANTY ESSENTIALS","essentials bikini",NULL,"Calvin Klein US",NULL,"[""silky bikini panty"",""lace trim"",""sheer elasticized waistband"",""repeating logo at waistband"",""full cotton gusset"",""semi sheer"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l"
"OdWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","m,l","Calvin Klein",NUDE,"the essentials bikini features a lace trim and sheer elasticized waistband.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/essentials-bikini-51423447","$13.00 ","3 FOR 33 PANTY ESSENTIALS","essentials bikini",NULL,"Calvin Klein US",NULL,"[""silky bikini panty"",""lace trim"",""sheer elasticized waistband"",""repeating logo at waistband"",""full cotton gusset"",""semi sheer"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l"
"OtWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","EPHEMERAL WITH IVORY LACE & LOGO","the essentials thong features a semi sheer pattern and tonal lace trim.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/essentials-thong-51563445-472","$13.00 ","3 FOR 33 PANTY ESSENTIALS","essentials thong",NULL,"Calvin Klein US",NULL,"[""semi sheer thong panty"",""thin elastic logo waistband"",""tonal lace trim"",""cotton gusset"",""silky feel"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l"
"O9WhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","TRANSPINK WITH SCANDAL LACE & IVORY","the essentials thong features a semi sheer pattern and tonal lace trim.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/essentials-thong-51563445-472","$13.00 ","3 FOR 33 PANTY ESSENTIALS","essentials thong",NULL,"Calvin Klein US",NULL,"[""semi sheer thong panty"",""thin elastic logo waistband"",""tonal lace trim"",""cotton gusset"",""silky feel"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l"
"PNWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","DOT FLOW WITH WATERSONE LACE","the essentials thong features a semi sheer pattern and tonal lace trim.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-three-for-panties/essentials-thong-51563445-472","$13.00 ","3 FOR 33 PANTY ESSENTIALS","essentials thong",NULL,"Calvin Klein US",NULL,"[""semi sheer thong panty"",""thin elastic logo waistband"",""tonal lace trim"",""cotton gusset"",""silky feel"",""machine wash"",""82% nylon 18% elastane"",""imported""]","s,m,l"
"PdWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",BLACK,"silky fabric with a lace trim and moderate rear coverage.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/cheeky-hipster-with-lace-51563538-624","$13.00 ",Panties,"cheeky hipster with lace",NULL,"Calvin Klein US",NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l"
"PtWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein",CHARCOAL,"silky fabric with a lace trim and moderate rear coverage.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/cheeky-hipster-with-lace-51563538-624","$13.00 ",Panties,"cheeky hipster with lace",NULL,"Calvin Klein US",NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l"
"P9WhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","m,l","Calvin Klein",BARE,"silky fabric with a lace trim and moderate rear coverage.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/cheeky-hipster-with-lace-51563538-624","$13.00 ",Panties,"cheeky hipster with lace",NULL,"Calvin Klein US",NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l"
"QNWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m","Calvin Klein","POLYMER BLUE","silky fabric with a lace trim and moderate rear coverage.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/cheeky-hipster-with-lace-51563538-624","$13.00 ",Panties,"cheeky hipster with lace",NULL,"Calvin Klein US",NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l"
"QdWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc",s,"Calvin Klein","UNDONE WITH SCANDAL LACE","silky fabric with a lace trim and moderate rear coverage.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/cheeky-hipster-with-lace-51563538-624","$13.00 ",Panties,"cheeky hipster with lace",NULL,"Calvin Klein US",NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l"
"QtWhW24BqETMH157iG-j","elastic_data_viz",0,"_doc","s,m,l","Calvin Klein","COLLAGED FLORAL WITH IVORY LACE","silky fabric with a lace trim and moderate rear coverage.","$13.00 ","http://www.calvinklein.us/en/womens-clothing/women-panties/cheeky-hipster-with-lace-51563538-624","$13.00 ",Panties,"cheeky hipster with lace",NULL,"Calvin Klein US",NULL,"[""cheeky hipster panty"",""lace trim"",""silky feel"",""cotton gusset"",""moderate rear coverage"",""machine wash"",""86% nylon 14% spandex"",""imported""]","s,m,l"
